PMID,title,year,journal,flag_protein,flag_net_carbs,flag_fiber,flag_calcium,flag_iron,flag_magnesium,flag_phosphorus,flag_potassium,flag_sodium,flag_zinc,flag_copper,flag_vitamin_a,flag_vitamin_c,flag_vitamin_d,flag_vitamin_b12,flag_vitamin_b6,flag_thiamine,flag_riboflavin,flag_niacin,flag_folate,flag_saturated_fat,flag_monounsaturated_fat,flag_polyunsaturated_fat,flag_linoleic_acid,flag_alpha_linolenic_acid
31608959,"Effectiveness and Safety of Hydroxyurea in the Treatment of Sickle Cell Anaemia Children in Jos, North Central Nigeria.",2020,Journal of tropical pediatrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31607468,Hepcidin-guided screen-and-treat interventions against iron-deficiency anaemia in pregnancy: a randomised controlled trial in The Gambia.,2019,The Lancet. Global health,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31580313,"Co-existence of maternal overweight and obesity with childhood undernutrition in rural and urban communities of Lagos State, Nigeria.",2019,Acta bio-medica : Atenei Parmensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31547543,"Micronutrient Deficiencies, Nutritional Status and the Determinants of Anemia in Children 0-59 Months of Age and Non-Pregnant Women of Reproductive Age in The Gambia.",2019,Nutrients,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31522560,"The Prevalence of Zinc Deficiency among Men with and without Prostate Cancer in Port Harcourt, Nigeria.",2020,Nutrition and cancer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31480222,The Problem of Hospital Malnutrition in the African Continent.,2019,Nutrients,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31477117,"Microscopic and submicroscopic Plasmodium falciparum infection, maternal anaemia and adverse pregnancy outcomes in Papua New Guinea: a cohort study.",2019,Malaria journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31454356,Impact on child acute malnutrition of integrating small-quantity lipid-based nutrient supplements into community-level screening for acute malnutrition: A cluster-randomized controlled trial in Mali.,2019,PLoS medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31454351,Impact of reduced dose of ready-to-use therapeutic foods in children with uncomplicated severe acute malnutrition: A randomised non-inferiority trial in Burkina Faso.,2019,PLoS medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31454347,Impact on child acute malnutrition of integrating a preventive nutrition package into facility-based screening for acute malnutrition during well-baby consultation: A cluster-randomized controlled trial in Burkina Faso.,2019,PLoS medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31433592,"Factors Influencing the Use of Anemia Preventing Measures among Antenatal Clinic Attendees in the Kintampo North Municipality, Ghana.",2019,African journal of reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31423630,Approximately 40 000 children with sickle cell anemia require screening with TCD and treating with hydroxyurea for stroke prevention in three states in northern Nigeria.,2019,American journal of hematology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31417050,"Assessing agreement of hemoglobin and three- fold conversion of hematocrit as methods for detecting anemia in children living in malaria-endemic areas of Calabar, Nigeria.",2019,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31412530,"Estimating the Double Burden of Malnutrition among 595,975 Children in 65 Low- and Middle-Income Countries: A Meta-Analysis of Demographic and Health Surveys.",2019,International journal of environmental research and public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31386678,Severe acute malnutrition and mortality in children in the community: Comparison of indicators in a multi-country pooled analysis.,2019,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31385599,Burden and Correlates of Anaemia among Patients with Diabetes Mellitus in a Tertiary Health Facility in Northwestern Nigeria.,2019,West African journal of medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31378073,Influence of Food Security Status and Anemia-Related Knowledge on Perceptions About 2 Nutritious Underutilized Foods Among Ghanaian Caregivers.,2019,Food and nutrition bulletin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31365528,The epidemiology of undernutrition and its determinants in children under five years in Ghana.,2019,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31362946,Improved care and survival in severe malnutrition through eLearning.,2020,Archives of disease in childhood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31351027,Using structural equation modelling to understand the contributors to anaemia among young Burkinabe children.,2020,Maternal & child nutrition,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31339928,"Livestock ownership, household food security and childhood anaemia in rural Ghana.",2019,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31336045,Feasibility of engaging caregivers in at-home surveillance of children with uncomplicated severe acute malnutrition.,2020,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31322815,Combined and differential effects of alpha-thalassemia and HbF-quantitative trait loci in Senegalese hydroxyurea-free children with sickle cell anemia.,2019,Pediatric blood & cancer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31282410,"Anaemia and thrombocytopenia among pregnant women attending Aminu Kano Teaching Hospital, Kano State, North Western Nigeria.",2020,Human antibodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31272983,Correlates of the double burden of malnutrition among women: an analysis of cross sectional survey data from sub-Saharan Africa.,2019,BMJ open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31189698,Alternative Ready-To-Use Therapeutic Food Yields Less Recovery Than the Standard for Treating Acute Malnutrition in Children From Ghana.,2019,"Global health, science and practice",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31111804,Predictors of early childhood undernutrition in Nigeria: the role of maternal autonomy.,2019,Public health nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31086994,Pulmonary hypertension and right ventricular function in Nigerian children with sickle cell anaemia.,2019,Transactions of the Royal Society of Tropical Medicine and Hygiene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31086979,Contextual Factors and Spatial Patterns of Childhood Malnutrition in Provinces of Burkina Faso.,2020,Journal of tropical pediatrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31038334,Descriptive epidemiology of anaemia among pregnant women initiating antenatal care in rural Northern Ghana.,2019,African journal of primary health care & family medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30968123,"Percent Fat Mass Increases with Recovery, But Does Not Vary According to Dietary Therapy in Young Malian Children Treated for Moderate Acute Malnutrition.",2019,The Journal of nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30942488,Coordinating Nigeria's micronutrient deficiency control programs is necessary to prevent deficiencies and toxicity risks.,2019,Annals of the New York Academy of Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30917718,Assessing the relative importance of social determinants of health in malaria and anemia classiﬁcation based on machine learning techniques.,2020,Informatics for health & social care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30894794,Antierythropoietin Antibody Production Is Not Associated with Malaria and Malaria-Related Anaemia in Humans.,2019,TheScientificWorldJournal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30786883,"Prevalence and risk factors of anemia in children aged from 6 to 59 months in Togo: analysis from Togo demographic and health survey data, 2013-2014.",2019,BMC public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30766565,Single tube allele specific PCR: a low cost technique for molecular screening of sickle cell anaemia in Nigeria.,2018,African health sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30730946,Trends in socioeconomic inequalities in child undernutrition: Evidence from Nigeria Demographic and Health Survey (2003 - 2013).,2019,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30683086,Inpatient and outpatient treatment for acute malnutrition in infants under 6 months; a qualitative study from Senegal.,2019,BMC health services research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30682069,Seasonal malaria chemoprevention packaged with malnutrition prevention in northern Nigeria: A pragmatic trial (SMAMP study) with nested case-control.,2019,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30666015,"Serum zinc level during and after acute painful episodes in children with sickle cell anemia at the aminu kano teaching hospital, Kano, Northern Nigeria.",2019,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30648272,Modeling the spatial variability in the spread and correlation of childhood malnutrition in Nigeria.,2019,Statistics in medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30629202,"Prenatal Iron Deficiency and Replete Iron Status Are Associated with Adverse Birth Outcomes, but Associations Differ in Ghana and Malawi.",2019,The Journal of nutrition,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30625159,The influence of maternal agency on severe child undernutrition in conflict-ridden Nigeria: Modeling heterogeneous treatment effects with machine learning.,2019,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30622282,Atypical β-S haplotypes: classification and genetic modulation in patients with sickle cell anemia.,2019,Journal of human genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30603007,Vitamin A deficiency among under-five Nigerian children with diarrhoea.,2018,African health sciences,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30596326,"Anemia in Pregnancy: Urban-Rural Comparison of Management and Prevention Among Women of Child-Bearing Age in Anambra State, Nigeria.",2019,International quarterly of community health education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30588939,Assessment of iron deficiency anaemia and its risk factors among adults with chronic kidney disease in a tertiary hospital in Nigeria.,2018,The Nigerian postgraduate medical journal,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30536980,Lung function impairment in pediatric patients with sickle cell anemia from Nigeria is associated with low steady state hemoglobin.,2019,American journal of hematology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30526641,"Young maternal age is a risk factor for child undernutrition in Tamale Metropolis, Ghana.",2018,BMC research notes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30504193,Incorporating low-cost spirometry testing of pulmonary function into comprehensive care for children with sickle cell anemia in northwestern Nigeria: a multicountry collaboration for achieving a sustainable initiative.,2018,Blood advances,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30514364,"A multicenter, randomized controlled comparison of three renutrition strategies for the management of moderate acute malnutrition among children aged from 6 to 24 months (the MALINEA project).",2018,Trials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30510258,Low plasma haptoglobin is a risk factor for life-threatening childhood severe malarial anemia and not an exclusive consequence of hemolysis.,2018,Scientific reports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30477586,Perception of childhood anaemia among mothers in Kumasi: a quantitative approach.,2018,Italian journal of pediatrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30411691,Delayed Hemolytic Anemia after Treatment with Artesunate: Case Report and Literature Review.,2019,Current drug safety,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30387091,The Prevalence and Pattern of Malnutrition in Pre-Dialytic Chronic Kidney Disease Patients at a Tertiary Care Facility in Nigeria.,2018,West African journal of medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30382849,Thresholds of socio-economic and environmental conditions necessary to escape from childhood malnutrition: a natural experiment in rural Gambia.,2018,BMC medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30282620,Effectiveness of the Malnutrition eLearning Course for Global Capacity Building in the Management of Malnutrition: Cross-Country Interrupted Time-Series Study.,2018,Journal of medical Internet research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30269648,"Associations of transcranial doppler velocity, age, and gender with cognitive function in children with sickle cell anemia in Nigeria.",2019,Child neuropsychology : a journal on normal and abnormal development in childhood and adolescence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30231938,Iron deficiency during pregnancy is associated with a reduced risk of adverse birth outcomes in a malaria-endemic area in a longitudinal cohort study.,2018,BMC medicine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30217201,Severely malnourished children with a low weight-for-height have a higher mortality than those with a low mid-upper-arm-circumference: III. Effect of case-load on malnutrition related mortality- policy implications.,2018,Nutrition journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30194814,MUAC as the sole discharge criterion from community-based management of severe acute malnutrition in Burkina Faso.,2019,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30156198,Complement Levels in Nigeria Patients with Sickle Cell Anaemia in the Asymptomatic State.,2018,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30129219,Influence of alpha thalassemia on clinical and laboratory parameters among nigerian children with sickle cell anemia.,2019,Journal of clinical laboratory analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30096167,Enuresis in children and adolescents with sickle cell anaemia is more frequent and substantially different from the general population.,2018,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30081945,Is chronic malnutrition associated with an increase in malaria incidence? A cohort study in children aged under 5 years in rural Gambia.,2018,Parasites & vectors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30047257,Agro-ecological zone and farm diversity are factors associated with haemoglobin and anaemia among rural school-aged children and adolescents in Ghana.,2019,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30041091,Leveraging smallholder livestock production to reduce anemia: A qualitative study of three agroecological zones in Ghana.,2018,Social science & medicine (1982),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30005609,Does body mass index early in pregnancy influence the risk of maternal anaemia? An observational study in Indonesian and Ghanaian women.,2018,BMC public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29989272,"Possible effect of maternal safe food preparation behavior on child malnutrition in Benin, Africa.",2018,Pediatrics international : official journal of the Japan Pediatric Society,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29971823,Understanding the process of strengthening multi-sectoral efforts for anemia reduction: Qualitative findings from Sierra Leone and Uganda.,2018,The International journal of health planning and management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29970172,Estimating program coverage in the treatment of severe acute malnutrition: a comparative analysis of the validity and operational feasibility of two methods.,2018,Population health metrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29959274,Effectiveness of SMS Technology on Timely Community Health Worker Follow-Up for Childhood Malnutrition: A Retrospective Cohort Study in sub-Saharan Africa.,2018,"Global health, science and practice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29942407,"Socio-demographic determinants of malnutrition among primary school aged children in Enugu, Nigeria.",2017,The Pan African medical journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29924797,"Survival and nutritional status of children with severe acute malnutrition, six months post-discharge from outpatient treatment in Jigawa state, Nigeria.",2018,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29921302,Effectiveness of pregnant women's active participation in their antenatal care for the control of malaria and anaemia in pregnancy in Ghana: a cluster randomized controlled trial.,2018,Malaria journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29914295,"HIV and the dual burden of malnutrition in Senegal, 1994-2012.",2018,International journal of STD & AIDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29879141,A survey of genetic fetal-haemoglobin modifiers in Nigerian patients with sickle cell anaemia.,2018,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29870301,"Impact of zinc on sexual maturation of female sickle cell anemia (SCA) children in Enugu, Southeast Nigeria.",2018,Pediatric hematology and oncology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29767699,"Impact of Double-Fortified Salt with Iron and Iodine on Hemoglobin, Anemia, and Iron Deficiency Anemia: A Systematic Review and Meta-Analysis.",2018,"Advances in nutrition (Bethesda, Md.)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29764873,"Individual, maternal and household risk factors for anaemia among young children in sub-Saharan Africa: a cross-sectional study.",2018,BMJ open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29736993,"Children with cerebral palsy in Ghana: malnutrition, feeding challenges, and caregiver quality of life.",2018,Developmental medicine and child neurology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29720136,Prevalence and predictors of under-nutrition among school children in a rural South-eastern Nigerian community: a cross sectional study.,2018,BMC public health,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29683544,High folate levels are not associated with increased malaria risk but with reduced anaemia rates in the context of high-dosed folate supplements and intermittent preventive treatment against malaria in pregnancy with sulphadoxine-pyrimethamine in Benin.,2018,Tropical medicine & international health : TM & IH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29676339,Prevalence of Vitamin A deficiency among under-five children in South-Western Nigeria.,2018,The Nigerian postgraduate medical journal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29642714,Study of the Determinants of Chronic Malnutrition in Northern Nigeria: Quantitative Evidence from the Nigeria Demographic and Health Surveys International Food Policy Research Institute (IFPRI) Working Paper 45 (September 2017).,2018,Food and nutrition bulletin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29608248,"Livestock ownership is associated with higher odds of anaemia among preschool-aged children, but not women of reproductive age in Ghana.",2018,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29599385,Prevalence and sociodemographic determinants of adult obesity: a large representative household survey in a resource-constrained African setting with double burden of undernutrition and overnutrition.,2018,Journal of epidemiology and community health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29580238,The effectiveness of treatment for Severe Acute Malnutrition (SAM) delivered by community health workers compared to a traditional facility based model.,2018,BMC health services research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29555644,"Biological impact of α genes, β haplotypes, and G6PD activity in sickle cell anemia at baseline and with hydroxyurea.",2018,Blood advances,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29536665,Innovative optimization of ready to use food for treatment of acute malnutrition.,2018,Maternal & child nutrition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29529160,"Impact of food supplements on hemoglobin, iron status, and inflammation in children with moderate acute malnutrition: a 2 × 2 × 3 factorial randomized trial in Burkina Faso.",2018,The American journal of clinical nutrition,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29522089,Malaria and Nutritional Status Among Children With Severe Acute Malnutrition in Niger: A Prospective Cohort Study.,2018,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29497505,An emergency cash transfer program promotes weight gain and reduces acute malnutrition risk among children 6-24 months old during a food crisis in Niger.,2018,Journal of global health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29465053,"Erythropoietic Response to Anaemia of Dialysis Naïve Patients with Chronic Kidney Disease in Zaria, North-West Nigeria.",2018,Nigerian journal of clinical practice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29458382,Cost-effectiveness of the treatment of uncomplicated severe acute malnutrition by community health workers compared to treatment provided at an outpatient facility in rural Mali.,2018,Human resources for health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29406463,"Malnutrition, Growth Response and Metabolic Changes Within the First 24 Months After ART Initiation in HIV-infected Children Treated Before the Age of 2 Years in West Africa.",2018,The Pediatric infectious disease journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29382224,"Determinants of Stunting, Wasting, and Anemia in Guinean Preschool-Age Children: An Analysis of DHS Data From 1999, 2005, and 2012.",2018,Food and nutrition bulletin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29355156,Relationship between foetal haemoglobin and haematological indices in children with sickle cell anaemia from South Western Nigeria.,2017,The Nigerian postgraduate medical journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29352829,The WHO recommendation of home fortification of foods with multiple-micronutrient powders in children under 2 years of age and its effectiveness on anaemia and weight: a pragmatic cluster-randomized controlled trial.,2018,Public health nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29343300,Association between sickle cell and β-thalassemia genes and hemoglobin concentration and anemia in children and non-pregnant women in Sierra Leone: ancillary analysis of data from Sierra Leone's 2013 National Micronutrient Survey.,2018,BMC research notes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29303133,"Relationship between zinc levels and anthropometric indices among school-aged female children with sickle cell anemia in enugu, Nigeria.",2017,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29303127,Assessment of biochemical liver function tests in relation to age among steady state sickle cell anemia patients.,2017,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29258448,Factors contributing to anaemia after uncomplicated falciparum malaria in under five year-old Nigerian children ten years following adoption of artemisinin-based combination therapies as first-line antimalarials.,2017,BMC infectious diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29221497,Low serum ferritin and G6PD deficiency as potential predictors of anaemia in pregnant women visiting Prime Care Hospital Enugu Nigeria.,2017,BMC research notes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29216027,"Acute Malnutrition Among Children, Mortality, and Humanitarian Interventions in Conflict-Affected Regions - Nigeria, October 2016-March 2017.",2017,MMWR. Morbidity and mortality weekly report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29129112,Folate Deficiency and Anemia Among Women of Reproductive Age (15-49 Years) in Senegal: Results of a National Cross-Sectional Survey.,2018,Food and nutrition bulletin,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29113439,Nurses' knowledge and attitudes regarding malnutrition in children and its management in Ghana.,2017,Curationis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29045661,Factors associated with malnutrition among children <5 years old in Burkina Faso: evidence from the Demographic and Health Surveys IV 2010.,2017,International journal for quality in health care : journal of the International Society for Quality in Health Care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28931524,"Degree of anemia, indirect markers of hemolysis, and vascular complications of sickle cell disease in Africa.",2017,Blood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28910308,Pulmonary hypertension among 5 to 18 year old children with sickle cell anaemia in Nigeria.,2017,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28892496,Effectiveness of food supplements in increasing fat-free tissue accretion in children with moderate acute malnutrition: A randomised 2 × 2 × 3 factorial trial in Burkina Faso.,2017,PLoS medicine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28891545,"Protein C and antithrombin levels in patients with sickle cell anemia in Ahmadu Bello University Teaching Hospital Zaria, Nigeria.",2017,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28810666,Monitoring and discharging children being treated for severe acute malnutrition using mid-upper arm circumference: secondary data analysis from rural Gambia.,2017,International health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28800737,"Anaemia in pregnancy and associated factors: a cross sectional study of antenatal attendants at the Sunyani Municipal Hospital, Ghana.",2017,BMC research notes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28736939,Fetal hemoglobin in sickle cell anemia: The Arab-Indian haplotype and new therapeutic agents.,2017,American journal of hematology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28731216,Indigenous food ingredients for complementary food formulations to combat infant malnutrition in Benin: a review.,2018,Journal of the science of food and agriculture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
