Code,Food name in English,"Calcium
(mg)","Copper
(mg)","Fatty acids, total polyunsaturated
(g)","Fibre, total dietary or [fibre, crude]
(g)","Folate, total or [folate, sum of vitamers] (vitamin B9)
(mcg)","Iron
(mg)","Magnesium
(mg)","Phosphorus
(mg)","Potassium
(mg)","Protein, total
(g)","Sodium
(mg)","Vitamin A (expressed in retinol activity equivalents)
(mcg)","Vitamin B12
(mcg)","Vitamin C
(mg)","Vitamin D 
(mcg)","Zinc
(mg)","net_carbs
(g)"
01_051,"Fonio, decorticated grains (bran removed), boiled* (without salt), drained",2.7211691995428398e-05,4.292960480900299e-05,1.1289446280857377e-05,2.034920944489747e-05,0.0003062934762433422,0.0023358186885765572,5.008224279101491e-05,2.8264298369511338e-05,1.221034156334144e-05,0.0009565230854049929,3.513077503958251e-06,0.0,0.0,0.0,0.0,0.0007474128637931652,0.0005952316355283933
01_078,"Fonio, decorticated grains (bran removed), washed (mid wet), raw",4.353870719268543e-05,7.425661372368085e-05,1.8652128637938277e-05,2.2610232716552746e-05,0.0014123532515665225,0.0023358186885765572,8.248839989108338e-05,4.7735259468508036e-05,3.573758506343836e-05,0.0014029005252606565,1.4052310015833004e-05,0.0,0.0,0.0,0.0,0.0014398688993662444,0.0009914147498511498
01_128,"Fonio, decorticated grains (bran removed), washed (mid wet), boiled* (as part of a recipe)",2.7211691995428398e-05,4.6410383577300535e-05,1.1780291771329435e-05,1.3566139629931646e-05,0.0006976684736653907,0.001459886680360348,5.008224279101491e-05,3.0148584927478757e-05,2.2335990664648973e-05,0.0008608707768644938,7.026155007916502e-06,0.0,0.0,0.0,0.0,0.0009012919828094049,0.0006201127006790977
01_127,"Fonio, decorticated grains (bran removed), washed (mid wet), boiled* (without salt), drained",2.7211691995428398e-05,4.40898643984355e-05,1.1780291771329435e-05,1.3566139629931646e-05,0.0006125869524866844,0.001459886680360348,5.008224279101491e-05,2.8264298369511338e-05,1.221034156334144e-05,0.0008608707768644938,3.513077503958251e-06,0.0,0.0,0.0,0.0,0.0008573265202333365,0.0006201127006790977
01_001,"Fonio, white, whole grains, raw",0.00010884676798171359,5.1051421935030585e-05,6.380991376136778e-05,0.00037080781655146497,0.0020419565082889484,0.08584133680518846,0.0012667861411844949,0.00011996624419059256,0.00010125649101307534,0.0022637713021251495,2.8104620031666008e-05,0.0,0.0,0.0,0.0,0.00306659101468078,0.0008287308623273127
01_125,"Fonio, white, whole grains, boiled* (as part of a recipe)",4.625987639222827e-05,2.0884672609785236e-05,2.6505656485491234e-05,0.00015601060574421395,0.0006976684736653907,0.035913212336864564,0.0005273365564465687,5.024764154579793e-05,4.228947565840205e-05,0.0009246389825581598,1.0539232511874753e-05,0.0,0.0,0.0,0.0,0.0012749984147059873,0.00034450705593283207
01_003,"Fonio, white, whole grains, boiled* (without salt), drained",4.625987639222827e-05,2.0884672609785236e-05,2.6505656485491234e-05,0.00015601060574421395,0.0006125869524866844,0.035913212336864564,0.0005273365564465687,4.7735259468508036e-05,3.3652892601404454e-05,0.0009246389825581598,1.0539232511874753e-05,0.0,0.0,0.0,0.0,0.0012090502208418849,0.00034450705593283207
01_176,"Fura saamdin (Burkina Faso)*: fermented pearl millet porridge with milk, water and sugar",0.00011156793718125643,6.961557536595079e-06,1.7670437656994154e-05,2.939330253151857e-05,0.0001531467381216711,0.005547569385369322,5.302825707283932e-05,5.527240570037772e-05,2.442068312668288e-05,0.0008289866740176606,5.972231756729027e-05,2.106558102659479e-05,1.1443981538335763e-05,0.0,0.0,0.0007693955950811992,0.00034642098402134786
01_174,Gappal (Burkina Faso)*: pearl millet porridge with milk and sugar,0.00022585704356205567,8.121817126027593e-06,1.8161283147466215e-05,2.713227925986329e-05,0.00040839130165778965,0.006131524057513463,6.186629991831254e-05,7.976813095395421e-05,4.228947565840205e-05,0.0010840594967923252,0.001275247133936845,4.3751591362927636e-05,2.4159516580931057e-05,0.0,1.2464861294567157e-05,0.0008463351545893192,0.00038661347388017816
01_180,"Gnon (Burkina Faso)*: steamed balls of cowpea leaves with groundnut flour, potash and pearl millet",0.00037007901113782617,3.712830686184042e-05,0.00030334251311173296,9.72240006811768e-05,0.0008337989075513205,0.019854458852900735,0.0002268430997004793,0.0001067762382848206,0.00011614715145617465,0.0021043507878909843,0.002297552687588696,0.00011667091030114037,0.0,0.0005234556437789759,0.0,0.0013739207055021418,0.000388527401968694
01_077,"Instant noodles (Indomie), made from wheat flour, previously fried and dried, without flavouring, unprepared",7.61927375871995e-05,1.5083374662622673e-05,9.915078907535609e-05,6.556967487800296e-05,0.00027226086777185977,0.002919773360720696,8.248839989108338e-05,8.039622647327669e-05,2.5314122753268835e-05,0.004049281061547803,0.001735460286955376,0.0,6.357767521297646e-05,0.0,0.0,0.0005605596478448737,0.001048832592506622
01_103,"Instant noodles (Indomie), made from wheat flour, previously fried and dried, without flavouring, boiled and drained*",3.265403039451408e-05,5.801297947162567e-06,4.3685248652013326e-05,2.939330253151857e-05,8.508152117870617e-05,0.0008759320082162088,2.9460142818244067e-05,3.328906252409113e-05,6.5518905949636985e-06,0.0017855097594226535,0.0003794123704274911,0.0,2.7974177093709645e-05,0.0,0.0,0.00024181004416837695,0.00045934274124377606
01_164,Jollof fonio (Burkina Faso)*: fonio with fish and vegetables,3.809636879359975e-05,2.9006489735812833e-05,0.00013743673733217676,2.2610232716552746e-05,0.00025524456353611855,0.0023358186885765572,4.71362285091905e-05,3.203287148544618e-05,3.633321148116233e-05,0.0010521753939454921,0.0010820278712191413,6.319674307978437e-05,3.7510828375656114e-05,0.00020132909376114458,1.2464861294567157e-05,0.0005495682822008567,0.00033685134357876916
01_156,Jollof macaroni (Burkina Faso)*: macaroni in tomato sauce with mutton,4.625987639222827e-05,1.5083374662622673e-05,0.0002179353977695946,3.6176372346484395e-05,0.0001531467381216711,0.002043841352504487,5.302825707283932e-05,4.4594781871895665e-05,4.6458860582469864e-05,0.0016260892451884878,0.0010433840186756006,3.078815688502316e-05,1.0808204786205999e-05,0.00048318982502674703,0.0,0.0006374992073529936,0.00036173240872947363
01_157,Jollof spaghetti (Burkina Faso)*: spaghetti in vegetable sauce,4.898104559177111e-05,1.6243634252055187e-05,0.0002503312001407505,4.069841888979494e-05,0.0001531467381216711,0.0017518640164324176,5.302825707283932e-05,4.208239979460577e-05,4.139603603181609e-05,0.0013710164224138232,0.0013630740715358013,2.7547298265547032e-05,0.0,0.0005637214625312048,0.0,0.0004836200883367539,0.0004210641794734614
01_165,Kaman péêlég sagabo (Burkina Faso)*: stiff porridge from white degermed maize flour,1.0884676798171357e-05,2.3205191788650264e-06,5.3993003951926585e-06,2.034920944489747e-05,1.7016304235741235e-05,0.00029197733607206966,3.240615710006847e-05,7.537146231869689e-06,5.956264177239726e-06,0.0005739138512429957,1.0539232511874753e-05,0.0,0.0,0.0,0.0,0.00016487048466025698,0.000266036004303687
01_167,Ki béinré (northern Burkina Faso)*: pearl millet porridge with water and sugar,5.442338399085679e-06,6.961557536595079e-06,1.1289446280857377e-05,1.582716290158692e-05,8.508152117870617e-05,0.0023358186885765572,4.41902142273661e-05,3.1404775966123706e-05,1.221034156334144e-05,0.00038260923416199715,1.4052310015833004e-05,0.0,0.0,0.0,0.0,0.0003846977975405996,0.00022775744253337234
01_171,Ki saagbo né zièm (Burkina Faso)*: tô (porridge) from pearl millet and potash,3.809636879359975e-05,6.961557536595079e-06,8.344373338025019e-06,1.582716290158692e-05,8.508152117870617e-05,0.0067154787296576,5.302825707283932e-05,3.0148584927478757e-05,1.667753969627123e-05,0.0003507251313151641,0.0004215693004749901,0.0,0.0,0.0,0.0,0.0004066805288286339,0.00020479030547118347
01_181,"Kiou gonré (Burkina Faso)*: steamed balls of fonio, cowpea leaves, groundnut flour and potash",0.0003428673191423978,4.9891162345598066e-05,1.1289446280857377e-05,5.878660506303714e-05,0.000799766299079838,0.014306889467531413,0.00012078658555480067,4.0198113236638345e-05,7.653799467753049e-05,0.001275364113873324,0.0021218988123907837,0.00011018919306218813,0.0,0.0005234556437789759,0.0,0.0008683178858773535,0.0004555148850667447
01_170,Kiou saagbo né zièm (Burkina Faso)*: tô (porridge) from fonio with potash and maize flour,6.530806078902815e-05,1.2762855483757646e-05,5.3993003951926585e-06,1.582716290158692e-05,8.508152117870617e-05,0.00759141073787381,4.41902142273661e-05,1.1933814867127009e-05,1.4890660443099315e-05,0.0005101456455493296,0.0006745108807599842,0.0,0.0,0.0,0.0,0.00026379277545641116,0.00027560564474626566
01_178,Kôrôkôrô-dôrô (Burkina Faso)*: tô (porridge) from white sorghum and maize flour,1.3605845997714199e-05,4.641038357730053e-06,7.853527847552957e-06,4.522046543310549e-05,0.00011911412965018864,0.002043841352504487,5.8920285636488134e-05,2.889239388883381e-05,1.3401594398789384e-05,0.0007014502626303282,1.0539232511874753e-05,0.0,0.0,0.0,0.0,0.0003846977975405996,0.0002622081481266555
01_052,"Macaroni, dry, unfortified",5.714455319039963e-05,3.480778768297539e-05,2.945072942832359e-05,7.235274469296879e-05,0.0003062934762433422,0.003795705368936905,0.00012667861411844948,0.00011305719347804535,5.926482856353527e-05,0.003921744650160471,1.4052310015833004e-05,0.0,0.0,0.0,0.0,0.0011760761239098334,0.0013206103810758563
01_053,"Macaroni, boiled* (without salt), drained",1.9048184396799877e-05,1.0442336304892618e-05,1.0307755299913257e-05,2.487125598820802e-05,6.806521694296494e-05,0.0008759320082162088,3.829818566371728e-05,3.7057635640025974e-05,1.221034156334144e-05,0.0013710164224138232,3.513077503958251e-06,0.0,0.0,0.0,0.0,0.0004066805288286339,0.0004555148850667447
01_099,"Maize dough, fermented (kenkey), from whole white maize with salt added, cooked",8.16350759862852e-06,8.121817126027593e-06,4.515778512342951e-05,5.878660506303714e-05,0.00023822825930037728,0.008467342746090019,8.83804284547322e-05,4.899145050715298e-05,2.2038177455786988e-05,0.0011797118053328247,0.0009485309260687276,0.0,0.0,0.0,0.0,0.0008573265202333365,0.00043254774800455584
01_098,"Maize dough, fermented (tô), from decorticated white maize only, cooked",5.442338399085679e-06,4.641038357730053e-06,2.2578892561714754e-05,5.878660506303714e-05,0.0001531467381216711,0.003503728032864835,5.302825707283932e-05,5.2131928103765356e-05,1.8762232158305137e-05,0.000669566159783495,3.513077503958251e-06,0.0,0.0,0.0,0.0,0.00039568916318461677,0.00020670423355969927
01_100,"Maize porridge, fermented (ogi), from decorticated white maize only, cooked",2.4490522795885556e-05,4.5250123987868016e-05,2.2578892561714754e-05,3.165432580317384e-05,0.00010209782541444741,0.012263048115026926,2.651412853641966e-05,3.7057635640025974e-05,4.169384924067808e-06,0.0003507251313151641,5.269616255937376e-05,0.0,0.0,0.0,0.0,0.0007254301325051309,0.0001416306785501643
01_060,"Maize, white, grit, degermed, raw",1.632701519725704e-05,6.961557536595079e-06,1.3252828242745617e-05,0.000140183442842627,0.0001531467381216711,0.003795705368936905,5.5974271354663724e-05,3.6429540120703506e-05,2.1740364246925e-05,0.0025826123305934807,1.4052310015833004e-05,0.0,0.0,0.0,0.0,0.00046163735704871957,0.0012919014597481202
01_080,"Maize, white, meal, sifted, unfortified",4.0817537993142595e-05,1.9724413020352724e-05,6.72458321946722e-05,0.0001582716290158692,0.0004934728228364958,0.009343274754306229,0.0002651412853641966,9.609861445633854e-05,5.86692021458113e-05,0.0027739169476744792,1.4052310015833004e-05,0.0,0.0,0.0,0.0,0.0022092644944474433,0.001178979702525692
01_091,"Maize, white, meal, sifted, fortified with vitamin A (Nigeria)",4.0817537993142595e-05,1.9724413020352724e-05,6.72458321946722e-05,0.0001582716290158692,0.0004934728228364958,0.009343274754306229,0.0002651412853641966,9.609861445633854e-05,5.86692021458113e-05,0.0027739169476744792,1.4052310015833004e-05,0.0014583863787642547,0.0,0.0,0.0,0.0022092644944474433,0.001178979702525692
01_057,"Maize, white, meal, whole grains",6.25868915894853e-05,3.944882604070545e-05,7.804443298505752e-05,0.00026001767624035655,0.0012081576007376277,0.009635252090378297,0.00026219527108237216,0.00016770150365910062,9.410897400038767e-05,0.00309275797614281,5.269616255937376e-05,0.0,0.0,8.053163750445783e-05,0.0,0.0024181004416837697,0.00097801725323154
01_058,"Maize, white, refined flour (special), unfortified",5.4423383990856795e-05,2.0884672609785236e-05,5.2029621990038345e-05,0.00011531218685441899,0.0007146847779011319,0.003503728032864835,0.00014730071409122035,0.0001067762382848206,5.122387192426164e-05,0.001976814376503652,2.8104620031666008e-05,0.0,0.0,0.0,0.0,0.0016816789435346216,0.0012842457473940575
01_092,"Maize, white, refined flour (special), fortified with vitamin A (Nigeria)",5.4423383990856795e-05,2.0884672609785236e-05,5.2029621990038345e-05,0.00011531218685441899,0.0007146847779011319,0.003503728032864835,0.00014730071409122035,0.0001067762382848206,5.122387192426164e-05,0.001976814376503652,2.8104620031666008e-05,0.0014583863787642547,0.0,0.0,0.0,0.0016816789435346216,0.0012842457473940575
01_081,"Maize, white, refined flour (super), unfortified",5.4423383990856795e-05,1.1602595894325134e-05,2.6505656485491234e-05,0.00010174604722448735,0.00013613043388592988,0.002043841352504487,0.00014730071409122035,3.768573115934845e-05,3.067476051278459e-05,0.0028695692562149787,1.0539232511874753e-05,0.0,0.0,0.0,0.0,0.0008133610576572678,0.0013474053743150766
01_093,"Maize, white, refined flour (super), fortified with vitamin A (Nigeria)",5.4423383990856795e-05,1.1602595894325134e-05,2.6505656485491234e-05,0.00010174604722448735,0.00013613043388592988,0.002043841352504487,0.00014730071409122035,3.768573115934845e-05,3.067476051278459e-05,0.0028695692562149787,1.0539232511874753e-05,0.0014583863787642547,0.0,0.0,0.0,0.0008133610576572678,0.0013474053743150766
01_004,"Maize, white, whole kernel, dry, raw",6.25868915894853e-05,3.944882604070545e-05,7.804443298505752e-05,0.00026001767624035655,0.0012081576007376277,0.009635252090378297,0.00026219527108237216,0.00016770150365910062,9.410897400038767e-05,0.00309275797614281,5.269616255937376e-05,0.0,0.0,8.053163750445783e-05,0.0,0.0024181004416837697,0.00097801725323154
01_104,"Maize, white, whole kernel, boiled* (as part of a recipe)",1.9048184396799877e-05,1.2762855483757646e-05,2.5033120014075052e-05,8.365786105124516e-05,0.0003062934762433422,0.003211750696792766,8.543441417290778e-05,5.401621466173278e-05,3.0376947303922603e-05,0.000988407188251826,1.7565387519791256e-05,0.0,0.0,4.026581875222891e-05,0.0,0.0007803869607252165,0.00031579813460509606
01_005,"Maize, white, whole kernel, boiled* (without salt), drained",1.9048184396799877e-05,1.2762855483757646e-05,2.5033120014075052e-05,8.365786105124516e-05,0.00027226086777185977,0.003211750696792766,8.543441417290778e-05,5.1503832584442875e-05,2.442068312668288e-05,0.000988407188251826,1.4052310015833004e-05,0.0,0.0,4.026581875222891e-05,0.0,0.0007474128637931652,0.00031579813460509606
01_094,"Maize, white, whole kernel, dry, decorticated, raw",1.632701519725704e-05,3.4807787682975396e-06,1.5216210204633855e-05,0.00011757321012607428,0.00042540760589353086,0.0011679093442882786,2.0622099972770846e-05,7.285908024140701e-05,2.0549111411477055e-05,0.0025826123305934807,0.0,0.0,0.0,0.0,0.0,0.0004836200883367539,0.0012957293159251517
01_119,"Maize, white, whole kernel, decorticated, boiled* (as part of a recipe)",5.442338399085679e-06,1.1602595894325132e-06,4.908454904720599e-06,3.843739561813966e-05,0.00011911412965018864,0.00029197733607206966,5.892028563648813e-06,2.3239534214931544e-05,6.5518905949636985e-06,0.0008289866740176606,0.0,0.0,0.0,0.0,0.0,0.0001538791190162399,0.0004172363232964299
01_118,"Maize, white, whole kernel, decorticated, boiled* (without salt), drained",5.442338399085679e-06,1.1602595894325132e-06,4.908454904720599e-06,3.843739561813966e-05,0.00010209782541444741,0.00029197733607206966,5.892028563648813e-06,2.1983343176286595e-05,3.5737585063438353e-06,0.0008289866740176606,0.0,0.0,0.0,0.0,0.0,0.0001538791190162399,0.0004172363232964299
01_055,"Maize, yellow, grit, degermed, raw",1.9048184396799877e-05,6.961557536595079e-06,1.4234519223689734e-05,0.000140183442842627,0.0001531467381216711,0.003795705368936905,5.5974271354663724e-05,3.6429540120703506e-05,2.1740364246925e-05,0.0024869600220529817,1.4052310015833004e-05,2.106558102659479e-05,0.0,0.0,0.0,0.00046163735704871957,0.0012976432440136676
01_054,"Maize, yellow, meal, whole grains, unfortified",5.714455319039963e-05,4.292960480900299e-05,7.019090513750456e-05,0.0002125361875355958,0.0012081576007376277,0.009927229426450367,0.00026219527108237216,0.00015576768879197359,9.500241362697362e-05,0.002997105667602311,8.080078259103977e-05,2.106558102659479e-05,0.0,0.00012079745625668676,0.0,0.0021872817631594095,0.0010679718733917795
01_006,"Maize, yellow, whole kernel, dry, raw",5.714455319039963e-05,4.292960480900299e-05,7.019090513750456e-05,0.0002125361875355958,0.0012081576007376277,0.009927229426450367,0.00026219527108237216,0.00015576768879197359,9.500241362697362e-05,0.002997105667602311,8.080078259103977e-05,2.106558102659479e-05,0.0,0.00012079745625668676,0.0,0.0021872817631594095,0.0010679718733917795
01_120,"Maize, yellow, whole kernel, boiled* (as part of a recipe)",1.9048184396799877e-05,1.3923115073190159e-05,2.2578892561714754e-05,6.783069814965824e-05,0.0003062934762433422,0.003211750696792766,8.543441417290778e-05,5.024764154579793e-05,3.067476051278459e-05,0.0009565230854049929,2.4591542527707755e-05,6.481717238952243e-06,0.0,4.026581875222891e-05,0.0,0.0007034474012170966,0.00034450705593283207
01_007,"Maize, yellow, whole kernel, boiled* (without salt), drained",1.9048184396799877e-05,1.3923115073190159e-05,2.2578892561714754e-05,6.783069814965824e-05,0.00027226086777185977,0.003211750696792766,8.543441417290778e-05,4.7735259468508036e-05,2.442068312668288e-05,0.0009565230854049929,2.1078465023749505e-05,6.481717238952243e-06,0.0,4.026581875222891e-05,0.0,0.0006704733042850452,0.00034450705593283207
01_097,"Millet dough (tchobal/fura), from decorticated millet only, cooked",1.9048184396799877e-05,1.5083374662622673e-05,3.9267639237764794e-05,7.235274469296879e-05,0.0003062934762433422,0.013722934795387273,0.00010016448558202982,8.228051303124412e-05,2.5314122753268835e-05,0.0012115959081796578,7.026155007916502e-06,0.0,0.0,0.0,0.0,0.0013629293398581244,0.0005741784265547202
01_153,"Millet dough (tô), from whole millet only, cooked",1.0884676798171357e-05,1.5083374662622673e-05,2.7487347466435354e-05,6.104762833469241e-05,0.00027226086777185977,0.013722934795387273,7.070434276378576e-05,6.0925265374279995e-05,2.561193596213082e-05,0.0005739138512429957,3.513077503958251e-06,0.0,0.0,0.0,0.0,0.0011321106613337646,0.00026794993239220274
01_102,"Millet porridge, fermented (hausa koko/ben saalga), from whole millet grains only, cooked",5.442338399085679e-06,4.641038357730053e-06,1.619790118557798e-05,2.713227925986329e-05,0.00011911412965018864,0.005547569385369322,1.1784057127297626e-05,2.449572525357649e-05,5.0628245506537675e-06,0.00028695692562149785,0.0,0.0,0.0,0.0,0.0,0.00019784458159230838,0.0001473724628157115
01_161,"Moui béinré (Burkina Faso)*: rice porridge with water, milk and sugar",2.1769353596342715e-05,5.801297947162567e-06,1.963381961888239e-06,6.783069814965823e-06,3.403260847148247e-05,0.0005839546721441393,1.4730071409122033e-05,2.0099056618319173e-05,6.5518905949636985e-06,0.00038260923416199715,2.1078465023749505e-05,3.2408586194761216e-06,1.9073302563892938e-06,0.0,0.0,0.00024181004416837695,0.0003177120626936118
01_158,Moui naagdme (Burkina Faso)*: rice with fish and vegetables,4.898104559177111e-05,1.6243634252055187e-05,0.00012958320948462383,3.165432580317384e-05,0.00013613043388592988,0.0026277960246486264,4.41902142273661e-05,4.836335498783051e-05,3.931134356978219e-05,0.0012434800110264909,0.0007728770508708152,1.4583863787642546e-05,3.6875051623526344e-05,0.00016106327500891565,1.2464861294567157e-05,0.0005605596478448737,0.00039426918623424123
01_159,"Moui nin kalogo (Burkina Faso)*: rice with fish, onion and fermented African locust beans",4.353870719268543e-05,1.3923115073190159e-05,0.0001575614024415312,2.034920944489747e-05,8.508152117870617e-05,0.0023358186885765572,4.124419994554169e-05,4.899145050715298e-05,2.144255103806301e-05,0.001307248216720157,0.0009134001510291451,8.102146548690304e-06,4.196126564056447e-05,4.026581875222891e-05,1.2464861294567157e-05,0.0005605596478448737,0.00041915025138494565
01_101,"Oats, rolled, raw",0.00014694313677531334,4.176934521957047e-05,0.00015461632949869886,0.00023062437370883798,0.0005615380397794607,0.012847002787171064,0.00045074018511913414,0.0003083948999873348,0.00010780838160803904,0.0037942082387731387,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.003495254274797449,0.0009473944038152881
01_133,"Oats, porridge* (without salt)",2.4490522795885556e-05,6.961557536595079e-06,2.6505656485491234e-05,4.069841888979494e-05,6.806521694296494e-05,0.0023358186885765572,7.954238560925898e-05,5.087573706512041e-05,1.4890660443099315e-05,0.000669566159783495,7.026155007916502e-06,0.0,0.0,0.0,0.0,0.000571551013488891,0.00016268388752383738
01_018,"Pearl millet, IKMV 8201 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00012271137261801496,0.00019897004790566416,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.0030289897704491443,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.001071799729568811
01_019,"Pearl millet, IKMP 1 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00011289446280857375,0.000165054698830835,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.0027420328448276464,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.0011177340036931888
01_020,"Pearl millet, IKMP 2 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00011682122673235023,0.00018766493154738777,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.002614496433440314,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.0010985947228080314
01_021,"Pearl millet, IKMP 3 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00015265294753681063,0.0002374074435238038,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.004304353884322468,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.000905287985867942
01_022,"Pearl millet, IKMP 4 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00014872618361303413,0.00019897004790566416,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.0038898605473136377,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.0009531361880808352
01_023,"Pearl millet, IKMP 5 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00017425014911758125,0.00026453972278366706,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.004240585678628802,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.0008650954960091117
01_024,"Pearl millet, IKMP 6 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00011436699927998995,0.00017183776864580086,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.004623194912790799,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.0010048122464707601
01_025,"Pearl millet, IKMP 7 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00011583953575140612,0.0001944480013623536,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.003475367210304808,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.0010698858014802951
01_026,"Pearl millet, IKMP 8 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00012320221810848702,0.00018766493154738777,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.002518844124899815,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.0011483568531094402
01_027,"Pearl millet, IKMP 9 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.0001428360377273694,0.00021479721080725105,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.0031565261818364766,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.001043090808241075
01_028,"Pearl millet, IKMP 10 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00012712898203226348,0.00020575311772062996,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.0024869600220529817,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.001043090808241075
01_029,"Pearl millet, IKMP 11 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00012712898203226348,0.00019670902463400885,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.0023594236106656494,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.001071799729568811
01_030,"Pearl millet, IKMP 12 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.0001256564455608473,0.0002034920944489747,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.0031246420789896438,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.001085197226188421
01_031,"Pearl millet, IKMP 13 variety, whole grains, raw (Burkina Faso), n=1",6.25868915894853e-05,5.22116815244631e-05,0.00012909236399415172,0.00019218697809069834,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.0030289897704491443,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.0011043365070735785
01_032,"Pearl millet, combined varieties, whole grains, raw (Burkina Faso)",6.25868915894853e-05,5.22116815244631e-05,0.00013105574595603998,0.00020123107117731942,0.0027226086777185974,0.044380555082954576,0.00028281737105514303,0.0002524943987676346,9.887398534217946e-05,0.0032521784903769757,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0028357723361564207,0.0010411768801525591
01_132,"Pearl millet, combined varieties, whole grains (Burkina Faso), boiled* (as part of a recipe)",2.7211691995428398e-05,2.204493219921775e-05,5.448384944239865e-05,8.365786105124516e-05,0.0009188804287300266,0.018394572172540383,0.00011784057127297627,0.00010552004724617566,4.109822282295411e-05,0.0013710164224138232,1.7565387519791256e-05,0.0,0.0,0.0,0.0,0.0011870674895538506,0.00043446167609307153
01_064,"Pearl millet, combined varieties, whole grains (Burkina Faso), boiled* (without salt), drained",2.7211691995428398e-05,2.0884672609785236e-05,5.448384944239865e-05,8.365786105124516e-05,0.000799766299079838,0.017518640164324178,0.00011784057127297627,9.98671875722734e-05,2.2633803873510958e-05,0.0013710164224138232,1.0539232511874753e-05,0.0,0.0,0.0,0.0,0.0011211192956897475,0.00043446167609307153
01_095,"Pearl millet, decorticated, raw",3.537519959405691e-05,4.40898643984355e-05,8.393457887072223e-05,0.00011757321012607428,0.000799766299079838,0.01576677614789176,0.00027692534249149417,0.00022485819591744577,8.308988527249418e-05,0.0026463805362871473,4.215693004749901e-05,0.0,0.0,0.0,0.0,0.0026599104858521464,0.0012555368260663213
